X,Y,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text
44.8733,108.2325,Layer 1,,,,,
44.7322,108.374000026168,Layer 1,,,,,
44.5911,108.515,Layer 1,,,,,
44.30885,108.656000026168,Layer 1,,,,,
44.0266,108.797,Layer 1,,,,,
43.7444,108.938000026168,Layer 1,,,,,
43.4622,109.079,Layer 1,,,,,
43.03885,109.220000026168,Layer 1,,,,,
42.6155,109.361,Layer 1,,,,,
42.4744,109.502000026168,Layer 1,,,,,
42.3333,109.6435,Layer 1,,,,,
42.0511,109.785000026168,Layer 1,,,,,
41.7689,109.926,Layer 1,,,,,
41.48665,110.067000026168,Layer 1,,,,,
41.2044,109.926,Layer 1,,,,,
41.2044,109.926,Layer 1,,,,,
40.78105,110.067000026168,Layer 1,,,,,
40.3577,109.926,Layer 1,,,,,
40.2166,109.785000026168,Layer 1,,,,,
40.0755,109.6435,Layer 1,,,,,
39.9344,109.502000026168,Layer 1,,,,,
39.7933,109.361,Layer 1,,,,,
39.08775,109.220000026168,Layer 1,,,,,
38.3822,109.361,Layer 1,,,,,
38.2411,109.502000026168,Layer 1,,,,,
38.1,110.349,Layer 1,,,,,
37.95885,111.196000026168,Layer 1,,,,,
37.8177,111.337,Layer 1,,,,,
37.6766,111.478000026168,Layer 1,,,,,
37.5355,111.619,Layer 1,,,,,
37.3944,111.760000026168,Layer 1,,,,,
37.2533,112.3245,Layer 1,,,,,
37.1122,112.889000026168,Layer 1,,,,,
36.9711,113.1715,Layer 1,,,,,
36.83,113.454000026168,Layer 1,,,,,
36.6889,113.736,Layer 1,,,,,
36.54775,114.018000026168,Layer 1,,,,,
36.4066,114.159,Layer 1,,,,,
36.2655,114.300000026168,Layer 1,,,,,
36.1244,114.441,Layer 1,,,,,
35.9833,114.582000026168,Layer 1,,,,,
35.8422,114.7235,Layer 1,,,,,
35.7011,114.865000026168,Layer 1,,,,,
35.56,115.006,Layer 1,,,,,
34.99555,115.147000026168,Layer 1,,,,,
34.4311,115.288,Layer 1,,,,,
34.14885,115.429000026168,Layer 1,,,,,
34.00775,115.429000026168,Layer 1,,,,,
34.1489,115.57,Layer 1,,,,,
34.85445,115.711000026168,Layer 1,,,,,
35.56,116.1345,Layer 1,,,,,
35.41885,116.558000026168,Layer 1,,,,,
35.2777,116.699,Layer 1,,,,,
35.1366,116.840000026168,Layer 1,,,,,
34.9955,116.981,Layer 1,,,,,
34.8544,117.122000026168,Layer 1,,,,,
34.7133,117.2635,Layer 1,,,,,
34.5722,117.405000026168,Layer 1,,,,,
34.4311,117.687,Layer 1,,,,,
34.29,117.969000026168,Layer 1,,,,,
34.1489,118.11,Layer 1,,,,,
34.00775,118.251000026168,Layer 1,,,,,
33.8666,118.3925,Layer 1,,,,,
33.7255,118.534000026168,Layer 1,,,,,
33.5844,118.957,Layer 1,,,,,
33.4433,119.380000026168,Layer 1,,,,,
33.3022,119.8035,Layer 1,,,,,
33.1611,120.227000026168,Layer 1,,,,,
33.02,121.0735,Layer 1,,,,,
32.8789,121.920000026168,Layer 1,,,,,
32.7378,122.061,Layer 1,,,,,
32.59665,122.202000026168,Layer 1,,,,,
32.4555,122.3435,Layer 1,,,,,
32.3144,122.485000026168,Layer 1,,,,,
32.1733,122.626,Layer 1,,,,,
32.0322,122.767000026168,Layer 1,,,,,
31.8911,123.3315,Layer 1,,,,,
31.60885,123.896000026168,Layer 1,,,,,
31.3266,124.037,Layer 1,,,,,
31.1855,124.178000026168,Layer 1,,,,,
31.0444,124.46,Layer 1,,,,,
30.9033,124.742000026168,Layer 1,,,,,
30.7622,125.0245,Layer 1,,,,,
30.6211,125.307000026168,Layer 1,,,,,
30.48,125.589,Layer 1,,,,,
30.3389,125.871000026168,Layer 1,,,,,
30.1978,126.1535,Layer 1,,,,,
30.05665,126.436000026168,Layer 1,,,,,
29.9155,126.577,Layer 1,,,,,
29.7744,126.718000026168,Layer 1,,,,,
29.6333,127.0,Layer 1,,,,,
29.4922,127.282000026168,Layer 1,,,,,
29.3511,127.5645,Layer 1,,,,,
29.21,127.847000026168,Layer 1,,,,,
29.0689,128.129,Layer 1,,,,,
28.92775,128.411000026168,Layer 1,,,,,
28.7866,128.5525,Layer 1,,,,,
28.6455,128.694000026168,Layer 1,,,,,
28.5044,128.835,Layer 1,,,,,
28.3633,128.976000026168,Layer 1,,,,,
28.2222,129.117,Layer 1,,,,,
28.0811,129.258000026168,Layer 1,,,,,
27.94,129.399,Layer 1,,,,,
27.7989,129.540000026168,Layer 1,,,,,
27.6578,129.681,Layer 1,,,,,
27.51665,129.822000026168,Layer 1,,,,,
27.3755,129.9635,Layer 1,,,,,
27.2344,130.105000026168,Layer 1,,,,,
27.0933,130.246,Layer 1,,,,,
26.9522,130.387000026168,Layer 1,,,,,
26.8111,130.669,Layer 1,,,,,
26.67,130.951000026168,Layer 1,,,,,
26.5289,131.5155,Layer 1,,,,,
26.38775,132.080000026168,Layer 1,,,,,
26.2466,132.5035,Layer 1,,,,,
26.1055,132.927000026168,Layer 1,,,,,
25.9644,133.068,Layer 1,,,,,
25.8233,133.209000026168,Layer 1,,,,,
25.6822,133.35,Layer 1,,,,,
25.5411,133.491000026168,Layer 1,,,,,
25.4,133.6325,Layer 1,,,,,
25.2589,133.774000026168,Layer 1,,,,,
25.1178,133.915,Layer 1,,,,,
24.97665,134.056000026168,Layer 1,,,,,
24.8355,134.197,Layer 1,,,,,
24.6944,134.338000026168,Layer 1,,,,,
24.5533,134.479,Layer 1,,,,,
24.4122,134.620000026168,Layer 1,,,,,
24.2711,134.761,Layer 1,,,,,
24.13,134.902000026168,Layer 1,,,,,
23.9889,135.0435,Layer 1,,,,,
23.70665,135.185000026168,Layer 1,,,,,
23.4244,135.326,Layer 1,,,,,
23.2833,135.467000026168,Layer 1,,,,,
23.1422,135.608,Layer 1,,,,,
23.0011,135.749000026168,Layer 1,,,,,
22.86,135.89,Layer 1,,,,,
22.29555,136.031000026168,Layer 1,,,,,
21.7311,135.89,Layer 1,,,,,
21.59,135.749000026168,Layer 1,,,,,
21.4489,135.89,Layer 1,,,,,
21.30775,136.031000026168,Layer 1,,,,,
21.30775,136.031000026168,Layer 1,,,,,
21.4489,136.1725,Layer 1,,,,,
21.59,136.314000026168,Layer 1,,,,,
21.7311,136.596,Layer 1,,,,,
21.8722,136.878000026168,Layer 1,,,,,
22.0133,137.16,Layer 1,,,,,
22.1544,137.442000026168,Layer 1,,,,,
22.2955,137.5835,Layer 1,,,,,
22.43665,137.725000026168,Layer 1,,,,,
22.5778,138.007,Layer 1,,,,,
22.7189,138.289000026168,Layer 1,,,,,
22.86,138.43,Layer 1,,,,,
23.0011,138.571000026168,Layer 1,,,,,
23.1422,138.8535,Layer 1,,,,,
23.2833,139.136000026168,Layer 1,,,,,
23.4244,139.277,Layer 1,,,,,
23.5655,139.418000026168,Layer 1,,,,,
23.7066,139.7,Layer 1,,,,,
23.84775,139.982000026168,Layer 1,,,,,
23.9889,140.1235,Layer 1,,,,,
24.13,140.265000026168,Layer 1,,,,,
24.2711,140.547,Layer 1,,,,,
24.4122,140.829000026168,Layer 1,,,,,
24.5533,141.1115,Layer 1,,,,,
24.6944,141.394000026168,Layer 1,,,,,
24.8355,141.817,Layer 1,,,,,
24.6944,142.240000026168,Layer 1,,,,,
24.5533,142.381,Layer 1,,,,,
24.4122,142.522000026168,Layer 1,,,,,
24.2711,142.6635,Layer 1,,,,,
24.13,142.805000026168,Layer 1,,,,,
23.9889,142.946,Layer 1,,,,,
23.84775,143.087000026168,Layer 1,,,,,
23.7066,143.228,Layer 1,,,,,
23.5655,143.369000026168,Layer 1,,,,,
23.4244,143.51,Layer 1,,,,,
23.2833,143.651000026168,Layer 1,,,,,
23.1422,143.7925,Layer 1,,,,,
23.0011,143.934000026168,Layer 1,,,,,
23.0011,143.934000026168,Layer 1,,,,,
23.1422,144.216,Layer 1,,,,,
23.2833,144.498000026168,Layer 1,,,,,
23.4244,144.639,Layer 1,,,,,
23.4244,144.639,Layer 1,,,,,
23.70665,144.498000026168,Layer 1,,,,,
23.9889,144.357,Layer 1,,,,,
24.13,144.216000026168,Layer 1,,,,,
24.2711,144.075,Layer 1,,,,,
24.5533,143.934000026168,Layer 1,,,,,
24.8355,143.7925,Layer 1,,,,,
24.97665,143.651000026168,Layer 1,,,,,
25.1178,143.51,Layer 1,,,,,
25.2589,143.369000026168,Layer 1,,,,,
25.4,143.228,Layer 1,,,,,
25.6822,143.087000026168,Layer 1,,,,,
25.9644,142.946,Layer 1,,,,,
26.1055,142.805000026168,Layer 1,,,,,
26.2466,142.6635,Layer 1,,,,,
26.38775,142.522000026168,Layer 1,,,,,
26.5289,142.381,Layer 1,,,,,
27.23445,142.240000026168,Layer 1,,,,,
27.94,142.381,Layer 1,,,,,
28.2222,142.522000026168,Layer 1,,,,,
28.5044,142.6635,Layer 1,,,,,
28.5044,142.6635,Layer 1,,,,,
28.78665,142.522000026168,Layer 1,,,,,
29.0689,142.381,Layer 1,,,,,
29.21,142.240000026168,Layer 1,,,,,
29.3511,142.099,Layer 1,,,,,
29.4922,141.958000026168,Layer 1,,,,,
29.6333,141.817,Layer 1,,,,,
29.7744,141.676000026168,Layer 1,,,,,
29.9155,141.535,Layer 1,,,,,
30.19775,141.394000026168,Layer 1,,,,,
30.48,141.2525,Layer 1,,,,,
30.6211,141.111000026168,Layer 1,,,,,
30.7622,140.97,Layer 1,,,,,
31.18555,140.829000026168,Layer 1,,,,,
31.6089,140.97,Layer 1,,,,,
32.0322,141.111000026168,Layer 1,,,,,
32.4555,141.2525,Layer 1,,,,,
32.87885,141.394000026168,Layer 1,,,,,
33.3022,141.535,Layer 1,,,,,
33.72555,141.676000026168,Layer 1,,,,,
34.1489,141.817,Layer 1,,,,,
34.4311,141.958000026168,Layer 1,,,,,
34.7133,142.099,Layer 1,,,,,
35.13665,142.240000026168,Layer 1,,,,,
35.56,142.381,Layer 1,,,,,
35.8422,142.522000026168,Layer 1,,,,,
36.1244,142.6635,Layer 1,,,,,
36.40665,142.805000026168,Layer 1,,,,,
36.6889,142.946,Layer 1,,,,,
37.1122,143.087000026168,Layer 1,,,,,
37.5355,143.228,Layer 1,,,,,
37.95885,143.369000026168,Layer 1,,,,,
38.3822,143.51,Layer 1,,,,,
38.80555,143.651000026168,Layer 1,,,,,
39.2289,143.7925,Layer 1,,,,,
39.7933,143.934000026168,Layer 1,,,,,
19.1911,136.1725,Layer 1,,,,,
19.4733,136.031000026168,Layer 1,,,,,
19.7555,135.89,Layer 1,,,,,
20.03775,135.749000026168,Layer 1,,,,,
20.32,135.608,Layer 1,,,,,
20.4611,135.467000026168,Layer 1,,,,,
20.6022,135.326,Layer 1,,,,,
20.7433,135.185000026168,Layer 1,,,,,
20.8844,135.0435,Layer 1,,,,,
21.58995,134.902000026168,Layer 1,,,,,
22.2955,135.0435,Layer 1,,,,,
22.2955,135.0435,Layer 1,,,,,
22.43665,134.902000026168,Layer 1,,,,,
22.5778,134.761,Layer 1,,,,,
22.7189,134.620000026168,Layer 1,,,,,
22.86,134.479,Layer 1,,,,,
23.0011,134.338000026168,Layer 1,,,,,
23.1422,134.197,Layer 1,,,,,
23.2833,134.056000026168,Layer 1,,,,,
23.4244,133.915,Layer 1,,,,,
23.5655,133.774000026168,Layer 1,,,,,
23.7066,133.6325,Layer 1,,,,,
23.84775,133.491000026168,Layer 1,,,,,
23.9889,133.35,Layer 1,,,,,
24.13,133.209000026168,Layer 1,,,,,
24.2711,133.068,Layer 1,,,,,
24.4122,132.927000026168,Layer 1,,,,,
24.5533,132.786,Layer 1,,,,,
24.6944,132.645000026168,Layer 1,,,,,
24.8355,132.5035,Layer 1,,,,,
24.97665,132.362000026168,Layer 1,,,,,
25.1178,132.221,Layer 1,,,,,
25.2589,132.080000026168,Layer 1,,,,,
25.4,131.798,Layer 1,,,,,
25.5411,131.516000026168,Layer 1,,,,,
25.6822,130.9515,Layer 1,,,,,
25.8233,130.387000026168,Layer 1,,,,,
25.9644,130.1045,Layer 1,,,,,
26.1055,129.822000026168,Layer 1,,,,,
26.2466,129.681,Layer 1,,,,,
26.38775,129.540000026168,Layer 1,,,,,
26.5289,129.399,Layer 1,,,,,
26.67,129.258000026168,Layer 1,,,,,
26.8111,129.117,Layer 1,,,,,
26.9522,128.976000026168,Layer 1,,,,,
27.0933,128.835,Layer 1,,,,,
27.2344,128.694000026168,Layer 1,,,,,
27.3755,128.5525,Layer 1,,,,,
27.51665,128.411000026168,Layer 1,,,,,
27.6578,128.27,Layer 1,,,,,
27.7989,128.129000026168,Layer 1,,,,,
27.94,127.988,Layer 1,,,,,
28.0811,127.847000026168,Layer 1,,,,,
28.2222,127.5645,Layer 1,,,,,
28.3633,127.282000026168,Layer 1,,,,,
28.5044,127.0,Layer 1,,,,,
28.6455,126.718000026168,Layer 1,,,,,
28.7866,126.436,Layer 1,,,,,
28.92775,126.154000026168,Layer 1,,,,,
29.0689,125.8715,Layer 1,,,,,
29.21,125.589000026168,Layer 1,,,,,
29.3511,125.448,Layer 1,,,,,
29.4922,125.307000026168,Layer 1,,,,,
29.6333,125.0245,Layer 1,,,,,
29.7744,124.742000026168,Layer 1,,,,,
29.9155,124.46,Layer 1,,,,,
30.05665,124.178000026168,Layer 1,,,,,
30.1978,123.896,Layer 1,,,,,
30.3389,123.614000026168,Layer 1,,,,,
30.48,123.3315,Layer 1,,,,,
30.6211,123.049000026168,Layer 1,,,,,
30.7622,122.767,Layer 1,,,,,
30.9033,122.485000026168,Layer 1,,,,,
31.0444,122.3435,Layer 1,,,,,
31.1855,122.202000026168,Layer 1,,,,,
31.3266,122.061,Layer 1,,,,,
31.46775,121.920000026168,Layer 1,,,,,
31.6089,121.779,Layer 1,,,,,
31.75,121.638000026168,Layer 1,,,,,
31.8911,121.497,Layer 1,,,,,
32.0322,121.356000026168,Layer 1,,,,,
32.1733,120.509,Layer 1,,,,,
32.3144,119.662000026168,Layer 1,,,,,
32.4555,119.239,Layer 1,,,,,
32.59665,118.816000026168,Layer 1,,,,,
32.7378,118.3925,Layer 1,,,,,
32.8789,117.969000026168,Layer 1,,,,,
33.02,117.828,Layer 1,,,,,
33.1611,117.687000026168,Layer 1,,,,,
33.3022,117.546,Layer 1,,,,,
33.4433,117.405000026168,Layer 1,,,,,
33.5844,116.9815,Layer 1,,,,,
33.86665,116.558000026168,Layer 1,,,,,
33.86665,116.558000026168,Layer 1,,,,,
33.5844,116.417,Layer 1,,,,,
33.4433,116.276000026168,Layer 1,,,,,
33.3022,116.135,Layer 1,,,,,
33.1611,115.994000026168,Layer 1,,,,,
33.02,115.8525,Layer 1,,,,,
32.8789,115.711000026168,Layer 1,,,,,
32.7378,115.1465,Layer 1,,,,,
33.3022,114.582000026168,Layer 1,,,,,
33.8666,114.441,Layer 1,,,,,
34.43105,114.300000026168,Layer 1,,,,,
34.9955,114.159,Layer 1,,,,,
35.1366,114.018000026168,Layer 1,,,,,
35.2777,113.877,Layer 1,,,,,
35.41885,113.736000026168,Layer 1,,,,,
35.56,113.4535,Layer 1,,,,,
35.7011,113.171000026168,Layer 1,,,,,
35.8422,113.03,Layer 1,,,,,
35.9833,112.889000026168,Layer 1,,,,,
36.1244,112.607,Layer 1,,,,,
36.2655,112.325000026168,Layer 1,,,,,
36.4066,111.7605,Layer 1,,,,,
36.54775,111.196000026168,Layer 1,,,,,
36.6889,110.9135,Layer 1,,,,,
36.83,110.631000026168,Layer 1,,,,,
36.9711,110.49,Layer 1,,,,,
37.1122,110.349000026168,Layer 1,,,,,
37.2533,109.6435,Layer 1,,,,,
37.3944,108.938000026168,Layer 1,,,,,
37.5355,108.5145,Layer 1,,,,,
37.81775,108.091000026168,Layer 1,,,,,
38.1,108.2325,Layer 1,,,,,
39.22885,108.374000026168,Layer 1,,,,,
40.3577,108.515,Layer 1,,,,,
40.49885,108.656000026168,Layer 1,,,,,
40.64,108.797,Layer 1,,,,,
41.20445,108.938000026168,Layer 1,,,,,
41.7689,108.797,Layer 1,,,,,
41.91,108.656000026168,Layer 1,,,,,
42.0511,108.515,Layer 1,,,,,
42.4744,108.374000026168,Layer 1,,,,,
42.8977,108.2325,Layer 1,,,,,
43.17995,108.091000026168,Layer 1,,,,,
43.4622,107.95,Layer 1,,,,,
43.6033,107.809000026168,Layer 1,,,,,
43.7444,107.668,Layer 1,,,,,
44.02665,107.527000026168,Layer 1,,,,,
44.3089,107.386,Layer 1,,,,,
45.29665,107.245000026168,Layer 1,,,,,
46.2844,107.1035,Layer 1,,,,,
46.70775,106.962000026168,Layer 1,,,,,
46.99,106.962000026168,Layer 1,,,,,
46.8489,106.398,Layer 1,,,,,
46.70775,105.834000026168,Layer 1,,,,,
46.5666,104.705,Layer 1,,,,,
46.4255,103.576000026168,Layer 1,,,,,
46.2844,102.8705,Layer 1,,,,,
46.4255,102.165000026168,Layer 1,,,,,
46.5666,99.0604,Layer 1,,,,,
44.30885,95.955800026168,Layer 1,,,,,
42.0511,96.09695,Layer 1,,,,,
41.76885,96.238100026168,Layer 1,,,,,
41.4866,96.09695,Layer 1,,,,,
41.3455,95.955800026168,Layer 1,,,,,
41.2044,95.8147,Layer 1,,,,,
41.0633,95.673600026168,Layer 1,,,,,
40.9222,95.5325,Layer 1,,,,,
40.49885,95.391400026168,Layer 1,,,,,
40.0755,95.5325,Layer 1,,,,,
39.9344,95.673600026168,Layer 1,,,,,
39.7933,95.8147,Layer 1,,,,,
39.6522,95.955800026168,Layer 1,,,,,
39.5111,96.23805,Layer 1,,,,,
38.80555,96.520300026168,Layer 1,,,,,
38.1,96.6614,Layer 1,,,,,
37.53555,96.802500026168,Layer 1,,,,,
36.9711,96.9436,Layer 1,,,,,
36.40665,97.084700026168,Layer 1,,,,,
35.8422,97.2258,Layer 1,,,,,
34.99555,97.366900026168,Layer 1,,,,,
34.1489,97.50805,Layer 1,,,,,
34.00775,97.649200026168,Layer 1,,,,,
33.8666,97.7903,Layer 1,,,,,
33.7255,97.931400026168,Layer 1,,,,,
33.5844,98.0725,Layer 1,,,,,
33.4433,98.213600026168,Layer 1,,,,,
33.3022,98.3547,Layer 1,,,,,
33.1611,98.495800026168,Layer 1,,,,,
33.02,98.6369,Layer 1,,,,,
32.8789,98.778000026168,Layer 1,,,,,
32.7378,98.91915,Layer 1,,,,,
32.59665,99.060300026168,Layer 1,,,,,
32.4555,99.2014,Layer 1,,,,,
32.3144,99.342500026168,Layer 1,,,,,
32.1733,99.4836,Layer 1,,,,,
32.0322,99.624700026168,Layer 1,,,,,
31.8911,99.7658,Layer 1,,,,,
31.75,99.906900026168,Layer 1,,,,,
31.6089,100.04795,Layer 1,,,,,
31.46775,100.189000026168,Layer 1,,,,,
31.3266,100.33,Layer 1,,,,,
31.1855,100.471000026168,Layer 1,,,,,
31.0444,100.6125,Layer 1,,,,,
30.7622,100.754000026168,Layer 1,,,,,
30.48,100.895,Layer 1,,,,,
30.3389,101.036000026168,Layer 1,,,,,
30.1978,101.177,Layer 1,,,,,
30.05665,101.318000026168,Layer 1,,,,,
29.9155,101.459,Layer 1,,,,,
29.7744,101.600000026168,Layer 1,,,,,
29.6333,101.741,Layer 1,,,,,
28.5044,101.882000026168,Layer 1,,,,,
27.3755,102.0235,Layer 1,,,,,
26.52885,102.165000026168,Layer 1,,,,,
25.6822,102.306,Layer 1,,,,,
24.97665,102.447000026168,Layer 1,,,,,
24.2711,102.588,Layer 1,,,,,
23.56555,102.729000026168,Layer 1,,,,,
22.86,102.87,Layer 1,,,,,
22.15445,103.011000026168,Layer 1,,,,,
21.4489,103.1525,Layer 1,,,,,
20.74335,103.294000026168,Layer 1,,,,,
20.0378,103.435,Layer 1,,,,,
19.61445,103.576000026168,Layer 1,,,,,
19.1911,103.717,Layer 1,,,,,
18.9089,103.858000026168,Layer 1,,,,,
18.6267,103.999,Layer 1,,,,,
18.34445,104.140000026168,Layer 1,,,,,
18.0622,104.281,Layer 1,,,,,
17.78,104.422000026168,Layer 1,,,,,
17.4978,104.5635,Layer 1,,,,,
17.35665,104.705000026168,Layer 1,,,,,
17.2155,104.846,Layer 1,,,,,
16.9333,104.987000026168,Layer 1,,,,,
16.6511,105.128,Layer 1,,,,,
16.22775,105.269000026168,Layer 1,,,,,
15.8044,105.41,Layer 1,,,,,
15.5222,105.551000026168,Layer 1,,,,,
15.24,105.6925,Layer 1,,,,,
14.81665,105.834000026168,Layer 1,,,,,
14.3933,105.975,Layer 1,,,,,
14.1111,106.116000026168,Layer 1,,,,,
13.8289,106.257,Layer 1,,,,,
13.6878,106.398000026168,Layer 1,,,,,
13.5467,106.539,Layer 1,,,,,
13.40555,106.680000026168,Layer 1,,,,,
13.2644,106.821,Layer 1,,,,,
13.1233,106.962000026168,Layer 1,,,,,
12.9822,107.1035,Layer 1,,,,,
12.8411,107.245000026168,Layer 1,,,,,
12.7,107.386,Layer 1,,,,,
12.5589,107.527000026168,Layer 1,,,,,
12.4178,107.668,Layer 1,,,,,
12.27665,107.809000026168,Layer 1,,,,,
12.1355,107.95,Layer 1,,,,,
11.8533,108.091000026168,Layer 1,,,,,
11.5711,108.2325,Layer 1,,,,,
10.86555,108.374000026168,Layer 1,,,,,
10.16,108.2325,Layer 1,,,,,
9.877775,108.091000026168,Layer 1,,,,,
9.59555,107.95,Layer 1,,,,,
9.45444,107.809000026168,Layer 1,,,,,
9.31333,107.527,Layer 1,,,,,
9.172215,107.245000026168,Layer 1,,,,,
9.0311,107.1035,Layer 1,,,,,
8.88999,106.962000026168,Layer 1,,,,,
8.74888,106.821,Layer 1,,,,,
8.46666,106.680000026168,Layer 1,,,,,
8.18444,106.539,Layer 1,,,,,
8.04333,106.398000026168,Layer 1,,,,,
7.90222,106.257,Layer 1,,,,,
7.761105,106.116000026168,Layer 1,,,,,
7.61999,105.975,Layer 1,,,,,
7.33777,105.834000026168,Layer 1,,,,,
7.05555,105.6925,Layer 1,,,,,
6.91444,105.551000026168,Layer 1,,,,,
6.77333,105.41,Layer 1,,,,,
6.63222,105.269000026168,Layer 1,,,,,
6.49111,105.128,Layer 1,,,,,
6.349995,104.987000026168,Layer 1,,,,,
6.20888,104.846,Layer 1,,,,,
6.06777,104.705000026168,Layer 1,,,,,
5.92666,104.5635,Layer 1,,,,,
5.78555,104.422000026168,Layer 1,,,,,
5.64444,104.281,Layer 1,,,,,
5.50333,104.140000026168,Layer 1,,,,,
5.36222,103.999,Layer 1,,,,,
5.36222,103.999,Layer 1,,,,,
5.079995,104.140000026168,Layer 1,,,,,
4.79777,104.281,Layer 1,,,,,
4.51555,104.422000026168,Layer 1,,,,,
4.23333,104.5635,Layer 1,,,,,
4.09222,104.705000026168,Layer 1,,,,,
3.95111,105.8335,Layer 1,,,,,
3.81,106.962000026168,Layer 1,,,,,
3.66889,110.772,Layer 1,,,,,
3.81,114.582000026168,Layer 1,,,,,
3.95111,115.57,Layer 1,,,,,
4.09222,116.558000026168,Layer 1,,,,,
4.23333,117.1225,Layer 1,,,,,
2.96333,117.687000026168,Layer 1,,,,,
1.69333,117.546,Layer 1,,,,,
1.55222,117.405000026168,Layer 1,,,,,
1.41111,117.546,Layer 1,,,,,
1.27,117.687000026168,Layer 1,,,,,
1.12889,117.828,Layer 1,,,,,
0.987778,117.969000026168,Layer 1,,,,,
1.128888,117.969000026168,Layer 1,,,,,
1.41111,118.11,Layer 1,,,,,
1.55222,118.251000026168,Layer 1,,,,,
1.69333,118.3925,Layer 1,,,,,
2.257775,118.534000026168,Layer 1,,,,,
2.82222,118.675,Layer 1,,,,,
3.10444,118.816000026168,Layer 1,,,,,
3.38666,118.957,Layer 1,,,,,
3.527775,119.098000026168,Layer 1,,,,,
3.66889,119.239,Layer 1,,,,,
3.81,119.380000026168,Layer 1,,,,,
3.95111,119.521,Layer 1,,,,,
4.09222,119.662000026168,Layer 1,,,,,
4.23333,119.8035,Layer 1,,,,,
4.51555,119.945000026168,Layer 1,,,,,
4.79777,120.086,Layer 1,,,,,
4.938885,120.227000026168,Layer 1,,,,,
5.08,120.368,Layer 1,,,,,
5.22111,120.509000026168,Layer 1,,,,,
5.36222,120.65,Layer 1,,,,,
5.50333,120.791000026168,Layer 1,,,,,
5.64444,120.9325,Layer 1,,,,,
5.78555,121.074000026168,Layer 1,,,,,
5.92666,121.215,Layer 1,,,,,
6.06777,121.356000026168,Layer 1,,,,,
6.20888,121.497,Layer 1,,,,,
6.349995,121.638000026168,Layer 1,,,,,
6.49111,123.049,Layer 1,,,,,
6.349995,124.460000026168,Layer 1,,,,,
6.20888,124.7425,Layer 1,,,,,
6.06777,125.025000026168,Layer 1,,,,,
5.92666,125.307,Layer 1,,,,,
5.78555,125.589000026168,Layer 1,,,,,
5.64444,126.0125,Layer 1,,,,,
5.50333,126.436000026168,Layer 1,,,,,
5.36222,126.718,Layer 1,,,,,
5.22111,127.000000026168,Layer 1,,,,,
5.08,127.2825,Layer 1,,,,,
4.938885,127.565000026168,Layer 1,,,,,
4.79777,127.988,Layer 1,,,,,
4.65666,128.411000026168,Layer 1,,,,,
4.51555,128.6935,Layer 1,,,,,
4.37444,128.976000026168,Layer 1,,,,,
4.23333,129.399,Layer 1,,,,,
4.09222,129.822000026168,Layer 1,,,,,
3.95111,130.1045,Layer 1,,,,,
3.81,130.387000026168,Layer 1,,,,,
3.66889,130.669,Layer 1,,,,,
3.527775,130.951000026168,Layer 1,,,,,
3.38666,131.3745,Layer 1,,,,,
3.24555,131.798000026168,Layer 1,,,,,
3.10444,132.08,Layer 1,,,,,
2.96333,132.362000026168,Layer 1,,,,,
2.82222,132.6445,Layer 1,,,,,
2.68111,132.927000026168,Layer 1,,,,,
2.54,133.3505,Layer 1,,,,,
2.39889,133.774000026168,Layer 1,,,,,
2.25778,134.056,Layer 1,,,,,
2.116665,134.338000026168,Layer 1,,,,,
1.97555,134.479,Layer 1,,,,,
2.257775,134.620000026168,Layer 1,,,,,
2.54,134.761,Layer 1,,,,,
2.82222,134.902000026168,Layer 1,,,,,
3.10444,135.0435,Layer 1,,,,,
3.24555,135.185000026168,Layer 1,,,,,
3.38666,135.326,Layer 1,,,,,
3.668885,135.467000026168,Layer 1,,,,,
3.95111,135.608,Layer 1,,,,,
4.23333,135.749000026168,Layer 1,,,,,
4.51555,135.89,Layer 1,,,,,
4.797775,136.031000026168,Layer 1,,,,,
5.08,136.1725,Layer 1,,,,,
5.36222,136.314000026168,Layer 1,,,,,
5.64444,136.455,Layer 1,,,,,
5.78555,136.596000026168,Layer 1,,,,,
5.92666,136.737,Layer 1,,,,,
6.208885,136.878000026168,Layer 1,,,,,
6.49111,137.019,Layer 1,,,,,
6.63222,137.160000026168,Layer 1,,,,,
6.77333,137.301,Layer 1,,,,,
6.91444,137.442000026168,Layer 1,,,,,
7.05555,137.5835,Layer 1,,,,,
7.19666,137.725000026168,Layer 1,,,,,
7.33777,138.007,Layer 1,,,,,
7.761105,138.289000026168,Layer 1,,,,,
8.18444,138.148,Layer 1,,,,,
9.31332,138.007000026168,Layer 1,,,,,
10.4422,137.866,Layer 1,,,,,
11.5711,137.725000026168,Layer 1,,,,,
12.7,137.5835,Layer 1,,,,,
13.8289,137.442000026168,Layer 1,,,,,
14.9578,137.301,Layer 1,,,,,
16.08665,137.160000026168,Layer 1,,,,,
17.2155,137.019,Layer 1,,,,,
17.49775,136.878000026168,Layer 1,,,,,
17.78,136.737,Layer 1,,,,,
18.0622,136.596000026168,Layer 1,,,,,
18.3444,136.455,Layer 1,,,,,
18.76775,136.314000026168,Layer 1,,,,,
20.8844,102.306,Layer 1,,,,,
21.58995,102.165000026168,Layer 1,,,,,
22.2955,102.0235,Layer 1,,,,,
23.00105,101.882000026168,Layer 1,,,,,
23.7066,101.741,Layer 1,,,,,
